"x";"y";"pop"
"2538";349921.95044;6789157.62;3
"2539";349922.07044;6789282.88;14
"2540";349922.09044;6789077.96;1
"2541";349922.99044;6789297.42;1
"2542";349923.12044;6789022.83;3
"2543";349923.65045;6787953.09;7
"2544";349924.39044;6793959.89;3
"2545";349927.79044;6789880.62;3
"2546";349928.65044;6792099.68;2
"2547";349928.88044;6790762.24;33
"2548";349928.89044;6789151.48;2
"2549";349929.00044;6789060.65;4
"2550";349929.37044;6789117.98;1
"2551";349930.19044;6789028.23;3
"2552";349931.95044;6788968.16;1
"2553";349932.27044;6788649.94;3
"2554";349933.09044;6789327.03;35.5
"2555";349934.11044;6788640.75;4
"2556";349934.47044;6793986.53;4
"2557";349935.24044;6789079.26;1
"2558";349935.29044;6788633.24;4
"2559";349935.38044;6790449.6;116
"2560";349935.42044;6788624.72;4
"2561";349935.79044;6789139.54;1
"2562";349937.35044;6789834.55;1
"2563";349938.19044;6788316.05;82
"2564";349938.57044;6790513.01;132
"2565";349939.37044;6793999.11;2
"2566";349941.09044;6789230.21;2
"2567";349941.77044;6789128.14;2
"2568";349941.78044;6789190.17;2
"2569";349942.98044;6789016.33;1
"2570";349943.10044;6789207.32;3
"2571";349943.19044;6788960.5;3
"2572";349943.52044;6789281.15;4
"2573";349945.08044;6789857.44;3
"2574";349946.28044;6789911.75;28
"2575";349946.48044;6792317.99;4
"2576";349947.36044;6788602.41;1
"2577";349947.38044;6790416.27;67
"2578";349947.69044;6789076.38;2
"2579";349947.91044;6789088.99;3
"2580";349948.76044;6788546.05;1
"2581";349948.80044;6789109.82;2
"2582";349948.96044;6789044.56;3
"2583";349948.99045;6788104.1;48
"2584";349949.12044;6790855.7;2
"2585";349949.24044;6793062.38;4
"2586";349949.56044;6789819.78;1
"2587";349949.74044;6789024.99;5
"2588";349949.96044;6790639.46;5
"2589";349950.02044;6790567.32;158
"2590";349950.32044;6788982.03;2
"2591";349950.58044;6790066.2;88
"2592";349950.75044;6789148.9;4
"2593";349950.93044;6788592.17;3
"2594";349952.26044;6788580.38;1
"2595";349954.17044;6789854.21;4
"2596";349954.58044;6788564.48;1
"2597";349955.01044;6789010.47;1
"2598";349955.35044;6788302.83;2
"2599";349956.54044;6788249.7;2
"2600";349957.14044;6788279.23;2
"2601";349957.91044;6790864.37;1
"2602";349957.95044;6788293.44;3
"2603";349958.19044;6788264.42;2
"2604";349959.28044;6790806.2;1
"2605";349959.49044;6788968.25;2
"2606";349959.87044;6793972.89;1
"2607";349960.15044;6789240.3;2
"2608";349960.17044;6790822.9;1
"2609";349961.98044;6790347.22;45
"2610";349962.43044;6788657.84;2
"2611";349962.63044;6790855.39;1
"2612";349962.71044;6788642.94;1
"2613";349963.28044;6789908.56;1
"2614";349963.85044;6789279.78;1
"2615";349964.17045;6788088.15;11
"2616";349964.33044;6789299.54;36
"2617";349964.36044;6789802.52;25
"2618";349964.71044;6788631.99;5
"2619";349965.81044;6789175.93;2
"2620";349966.05045;6786715.81;2
"2621";349966.66044;6788989.91;17.5
"2622";349967.48044;6789227.32;3
"2623";349967.75044;6789837.64;2
"2624";349969.19044;6789847.4;2
"2625";349969.28711;6789135.82;3
"2626";349969.68044;6788606.23;3
"2627";349969.68044;6789891.52;3
"2628";349972.24044;6788237.4;2
"2629";349973.77044;6789130.28;2
"2630";349974.14045;6786732.65;2
"2631";349974.88044;6793988.27;3
"2632";349975.50045;6786702.26;3
"2633";349975.52044;6790853.49;2
"2634";349976.63045;6788082.33;5
"2635";349977.41044;6789882.65;2
"2636";349978.25044;6789196.26;5
"2637";349978.71044;6788353.94;2
"2638";349979.00045;6785454.65;4
"2639";349979.17044;6789203.25;2
"2640";349979.89044;6791430.95;40
"2641";349980.07044;6790011.37;51
"2642";349981.66044;6789186.54;4
"2643";349981.73044;6789906.12;1
"2644";349981.75044;6788276.03;4
"2645";349982.88044;6789878.86;4
"2646";349983.04044;6789023.63;2
"2647";349983.39044;6791396.68;22
"2648";349983.95044;6789120.6;3
"2649";349984.08044;6788527.16;7
"2650";349984.82044;6788996.79;1
"2651";349985.94044;6789173.88;4
"2652";349986.82044;6788294.82;2
"2653";349987.08044;6790740.58;129
"2654";349987.21044;6789812.58;2
"2655";349987.24044;6790459.8;23
"2656";349987.87044;6788263.68;2
"2657";349988.22044;6793997.72;5
"2658";349988.23044;6789052.93;5
"2659";349988.31044;6790781.38;1
"2660";349988.92044;6788709.33;8
"2661";349989.51045;6786768.38;1
"2662";349990.18044;6790795.33;1
"2663";349990.68044;6789077.94;4
"2664";349991.21044;6789114.31;2
"2665";349991.68044;6788343.08;2
"2666";349991.97044;6789778.81;1
"2667";349992.54045;6788097.35;4
"2668";349992.59044;6788310.32;2
"2669";349993.44044;6789024.56;2
"2670";349993.46044;6789515.69;8
"2671";349993.57044;6789193.32;4
"2672";349994.20044;6789794.8;3
"2673";349994.30044;6788369.7;1
"2674";349994.31044;6788546.26;3
"2675";349994.43044;6790833.32;3
"2676";349994.49045;6786695.9;3
"2677";349994.62044;6789093.59;2
"2678";349994.70044;6789168.86;2
"2679";349994.71044;6789129.42;1
"2680";349994.72044;6790816.49;2
"2681";349994.86044;6790846.63;3
"2682";349994.88044;6789879.86;3
"2683";349994.89044;6789247.91;29
"2684";349995.01044;6788962.31;2
"2685";349995.02044;6789903.07;3
"2686";349996.09044;6789231.85;21
"2687";349996.53044;6790859.2;4
"2688";349997.66044;6790110.97;109.5
"2689";349998.28044;6789161.03;3
"2690";349998.51044;6788241.73;45
"2691";349998.61044;6791173.8;2
"2692";349998.75044;6788646.28;2
"2693";349999.06045;6786587.79;4
"2694";349999.12044;6789115.74;2
"2695";349999.13044;6788290.81;1
"2696";349999.72044;6788989.16;1
"2697";350000.38044;6789099.32;1
"2698";350000.40044;6788296.68;2
"2699";350000.75044;6789360.39;69.5
"2700";350001.30044;6790890.3;3
"2701";350001.35044;6789822.83;3
"2702";350001.46044;6790706.05;102.5
"2703";350001.93045;6788151.17;177
"2704";350003.47044;6790177.69;3
"2705";350003.88044;6790344.28;35
"2706";350003.95044;6788660.57;1
"2707";350004.68044;6789026;1
"2708";350006.00044;6788652.74;4
"2709";350006.91044;6789776.38;62.5
"2710";350007.37045;6786803.08;2
"2711";350008.87044;6789163.49;1
"2712";350009.99044;6789105.09;9.5
"2713";350010.96044;6788964.34;2
"2714";350012.10044;6788399.59;298
"2715";350012.26045;6786628.02;2
"2716";350012.69044;6789839.33;5
"2717";350013.74044;6788639.44;2
"2718";350013.78044;6789262.84;3.5
"2719";350015.24044;6788623.21;4
"2720";350016.58045;6786750.92;2
"2721";350016.70044;6790888.6;3
"2722";350016.79044;6789074.24;2
"2723";350017.10044;6789236.92;1
"2724";350017.63044;6789037.64;5
"2725";350020.52044;6789151.88;2
"2726";350020.95044;6788587.98;2
"2727";350021.45044;6789191.93;2
"2728";350022.52044;6790306.62;49
"2729";350023.19044;6788955.67;10
"2730";350023.63045;6786714.82;2
"2731";350024.78045;6786621.51;2
"2732";350024.90044;6790047.95;174.5
"2733";350025.67044;6789107.15;2
"2734";350026.38044;6789264.37;4
"2735";350026.50044;6788369.33;2
"2736";350026.52044;6789457.56;4
"2737";350026.92045;6786786.53;3
"2738";350027.16044;6790477.67;1
"2739";350028.25044;6789282.9;1
"2740";350028.32044;6789236.62;3
"2741";350028.73044;6789863.15;2
"2742";350028.97044;6788322.25;5
"2743";350029.99045;6786708.1;3
"2744";350030.74044;6790887.96;2
"2745";350031.18044;6789873.59;4
"2746";350031.62044;6789199.73;3
"2747";350032.02044;6789162.01;1
"2748";350033.43044;6788978.49;6
"2749";350033.72045;6786779.17;1
"2750";350034.94044;6790268.89;38
"2751";350035.42044;6790793.16;135
"2752";350036.21044;6789736.26;7
"2753";350036.51044;6788959.38;2
"2754";350037.34044;6789984.07;63.5
"2755";350037.57045;6786740.48;2
"2756";350038.57044;6789275.55;5
"2757";350039.19045;6786768.85;3
"2758";350039.70044;6789207.06;1
"2759";350039.76044;6789241.43;1
"2760";350040.06044;6788318.92;5
"2761";350040.08045;6786631.46;5
"2762";350040.34044;6789366.63;103.5
"2763";350040.43044;6788541.98;25
"2764";350041.71044;6790360.06;36
"2765";350042.15044;6789088.15;7
"2766";350042.45044;6789151.54;2
"2767";350042.67044;6788375.27;2
"2768";350042.95044;6789132.3;2
"2769";350044.11044;6789200.37;4
"2770";350044.16044;6790886.59;5
"2771";350044.48045;6786537.54;58
"2772";350044.69045;6786731.88;3
"2773";350045.39044;6789750.36;1
"2774";350045.50044;6788645.88;2
"2775";350045.52044;6789169.94;1
"2776";350046.23044;6789180.26;2
"2777";350047.61044;6789277.51;4
"2778";350047.69044;6788241.03;2
"2779";350048.33044;6788259.23;2
"2780";350048.94044;6789066.08;1
"2781";350049.89044;6788525.65;1
"2782";350050.26044;6788285.18;1
"2783";350050.88044;6788318.04;2
"2784";350051.62044;6789044.14;3
"2785";350051.72044;6788294.5;1
"2786";350051.79044;6789237.75;2
"2787";350051.87044;6789073.59;1
"2788";350052.04044;6789146.46;2
"2789";350052.27045;6786830.57;2
"2790";350052.34044;6789162.14;2
"2791";350052.41045;6786634.04;2
"2792";350053.02044;6788215.98;5
"2793";350053.87044;6789191.28;1
"2794";350053.94045;6786693.82;2
"2795";350054.71044;6788633.44;1
"2796";350055.02044;6793358.26;4
"2797";350055.83044;6789196.33;1
"2798";350057.31044;6789895.19;26
"2799";350057.53044;6788371.15;2
"2800";350058.78044;6789294.87;2
"2801";350060.51044;6790322.59;45
"2802";350061.05045;6786629.89;2
"2803";350061.42044;6790438.88;110
"2804";350061.43044;6788610.14;2
"2805";350061.97044;6789070.42;1
"2806";350062.24044;6788318.02;4
"2807";350063.22044;6789736.06;7
"2808";350063.28044;6788624.89;2
"2809";350063.74044;6789123.03;5
"2810";350064.24044;6789043.29;2.5
"2811";350064.54044;6788664.14;3
"2812";350064.89044;6789031.85;9
"2813";350065.33045;6786755.5;2
"2814";350065.53045;6786723.36;3
"2815";350065.72044;6789245.4;1
"2816";350066.68044;6788241.95;2
"2817";350066.81044;6789277.87;1
"2818";350067.62044;6790121.41;52
"2819";350069.16044;6788677.41;1
"2820";350070.18044;6788364.08;1
"2821";350070.57044;6790235.39;29
"2822";350070.86044;6790393.91;32
"2823";350071.62044;6788331.74;2
"2824";350073.07044;6788292.29;2
"2825";350073.46044;6788375.01;2
"2826";350073.99044;6790013.09;64.5
"2827";350074.12044;6788599.15;2
"2828";350074.96044;6790075.73;6
"2829";350075.26044;6788315.48;2
"2830";350075.37044;6788645.14;1
"2831";350075.38044;6789074.73;2
"2832";350075.54044;6789215.58;2
"2833";350075.99044;6788387.49;3
"2834";350076.28044;6789245.07;4
"2835";350076.29044;6788589.81;2
"2836";350076.75044;6788236.3;2
"2837";350076.84044;6788544.09;3
"2838";350077.34044;6788669.27;4
"2839";350077.36044;6789197.97;4
"2840";350077.51044;6789269.43;1
"2841";350078.10044;6788632.25;2
"2842";350079.34044;6789719.82;4
"2843";350079.64044;6790833.28;42
"2844";350079.66045;6786624.48;4
"2845";350079.74045;6788130.65;2
"2846";350083.30045;6786687.39;7
"2847";350083.73044;6790491.7;88
"2848";350084.64044;6788576.68;1
"2849";350085.10044;6788517.03;4
"2850";350085.23044;6790283.36;11
"2851";350086.44045;6786697.97;3
"2852";350086.67044;6788350.91;1
"2853";350087.41045;6786622.6;2
"2854";350087.87044;6788565.44;7
"2855";350088.00044;6789189.84;3
"2856";350088.57044;6788622.4;3
"2857";350089.00044;6788242.68;6
"2858";350089.27044;6789152.35;7
"2859";350089.43044;6789073.41;1
"2860";350089.47044;6789038.29;2
"2861";350089.78045;6786587.36;2
"2862";350089.94044;6788277.02;2
"2863";350090.54044;6789177.19;2
"2864";350090.62045;6786735.39;5
"2865";350090.79044;6790571.07;122
"2866";350091.29044;6790199.94;21
"2867";350091.35044;6788607.4;2
"2868";350091.60044;6789248.92;4
"2869";350092.12044;6789700.57;8
"2870";350092.42044;6789164.77;1
"2871";350095.52044;6789131.49;34
"2872";350095.93044;6788555.22;2
"2873";350096.91044;6790785.21;29
"2874";350096.95044;6789296.4;2
"2875";350097.16045;6786620.52;1
"2876";350097.23044;6791392.23;57
"2877";350097.28044;6793499.73;1
"2878";350097.76044;6788595.15;1
"2879";350098.76045;6786681.53;2
"2880";350099.10044;6789249.3;4
"2881";350099.33044;6789202.4;5
"2882";350099.36044;6790688.32;215
"2883";350100.77044;6788586.03;1
"2884";350101.23044;6788548.59;2
"2885";350101.51044;6788233.08;2
"2886";350101.76044;6789034.14;4
"2887";350103.09044;6789057.43;3
"2888";350103.33044;6790344.84;33
"2889";350104.29044;6791490.21;71
"2890";350104.75044;6788577.38;2
"2891";350104.93044;6788331.59;1
"2892";350106.36044;6793469.1;2
"2893";350107.06044;6788347.27;4
"2894";350107.84044;6788174.67;110.5
"2895";350108.37044;6788567.11;2
"2896";350109.41045;6786674.58;2
"2897";350109.48044;6788232.89;1
"2898";350109.56044;6789052.21;5
"2899";350109.66044;6789249.93;3
"2900";350109.78044;6788278.89;4
"2901";350109.82044;6788517.35;1
"2902";350110.15045;6786619.33;1
"2903";350111.05044;6789099.95;2
"2904";350111.73044;6791362.14;76
"2905";350111.90045;6786716.28;2
"2906";350112.70044;6788480.49;6
"2907";350113.10044;6790462.42;55
"2908";350114.93044;6788434.74;1
"2909";350115.88045;6786640.86;3
"2910";350116.14044;6788559.26;4
"2911";350116.40044;6788311.69;2
"2912";350117.02044;6788233.29;1
"2913";350117.61044;6788412.5;4
"2914";350117.64044;6788268.26;3
"2915";350118.70044;6788292.01;3
"2916";350118.77044;6791590.16;102
"2917";350119.26044;6789048.12;4
"2918";350119.42044;6789267.44;5
"2919";350119.49044;6789681.04;5
"2920";350119.88045;6786676.22;1
"2921";350120.72044;6788529.7;4
"2922";350121.11044;6789209.08;2
"2923";350121.23044;6789277.38;2
"2924";350121.47044;6788549.47;5
"2925";350121.74044;6791634.4;68
"2926";350121.80044;6788256.47;4
"2927";350124.09044;6788212.9;2
"2928";350124.61044;6791473.8;70
"2929";350124.64044;6789030.17;1
"2930";350124.92045;6786703.03;3
"2931";350124.94044;6788480.51;4
"2932";350125.39044;6789759.23;260.5
"2933";350125.55044;6789338.58;2
"2934";350127.17044;6788290.22;3
"2935";350128.19044;6789077.08;3
"2936";350128.88045;6786134.01;2
"2937";350129.16044;6788297.63;6
"2938";350129.39044;6789194.89;5
"2939";350129.53044;6793521.58;2
"2940";350129.70044;6789178.58;3
"2941";350130.00044;6788356.52;6
"2942";350130.03044;6788381.96;8
"2943";350130.54044;6789050.93;1
"2944";350131.87044;6788405.9;3
"2945";350131.87044;6789346.78;1
"2946";350131.92044;6788433.59;2
"2947";350132.62044;6788484.38;4
"2948";350134.36044;6788311.9;5
"2949";350135.32044;6789659.82;3
"2950";350135.34044;6789164.88;2
"2951";350136.60044;6788232.79;2
"2952";350136.63044;6789035.9;1
"2953";350137.66044;6789252.42;4
"2954";350138.78044;6789074.32;1
"2955";350139.91044;6788436.96;4
"2956";350140.17044;6788528.68;5
"2957";350140.31044;6788490.53;4
"2958";350142.23044;6789643.9;1
"2959";350143.29044;6788335.2;3
"2960";350143.99044;6792786.75;2
"2961";350144.20044;6789330.87;2
"2962";350144.80044;6789348.65;6
"2963";350146.16045;6786677.32;1
"2964";350146.81044;6788305.85;4
"2965";350147.58044;6788500.84;2
"2966";350148.11045;6786621.05;4
"2967";350148.76044;6788495.67;1
"2968";350149.10711;6789032.7833;2
"2969";350149.44044;6789115.95;2
"2970";350149.67044;6789321.23;1
"2971";350149.70044;6788440.86;5
"2972";350150.68044;6788379.74;1
"2973";350150.70044;6789106.14;5
"2974";350151.05044;6789310.19;1
"2975";350151.91044;6789657.28;4
"2976";350152.84044;6788392.81;2
"2977";350152.93044;6789250.67;3
"2978";350152.99044;6788370.8;4
"2979";350153.23044;6788359.72;3
"2980";350153.53045;6788155.91;3
"2981";350154.88044;6789616.05;14
"2982";350155.24044;6790805.6;72.5
"2983";350155.56044;6789374.39;2
"2984";350155.67044;6788535.3;2
"2985";350156.06044;6789061.92;4
"2986";350156.42044;6788461.27;2
"2987";350157.00044;6788403.71;2
"2988";350157.62044;6788504.7;3
"2989";350157.62044;6790690.71;115
"2990";350158.50045;6787375.88;2
"2991";350158.91044;6788416.1;2
"2992";350159.22044;6793095.66;4
"2993";350159.26044;6788241.77;14
"2994";350159.70044;6788499.75;2
"2995";350159.77045;6786691.94;1
"2996";350160.71044;6789074.12;5
"2997";350161.34044;6789034.09;2
"2998";350162.64044;6788205.67;12
"2999";350162.70045;6787359.41;2
"3000";350163.82044;6788247.28;5
"3001";350163.95044;6789248.34;2
"3002";350165.03044;6788515.38;3
"3003";350165.08045;6786634.63;2
"3004";350167.16044;6788424.53;5
"3005";350167.85044;6789363.96;1
"3006";350168.51044;6789304.02;2
"3007";350168.58044;6788553.13;2
"3008";350168.67044;6789058.35;6
"3009";350169.08044;6789384.8;2
"3010";350169.35044;6791401.33;80
"3011";350169.81044;6788446.96;1
"3012";350170.94044;6788265.01;1
"3013";350171.91044;6789633.78;1
"3014";350171.95044;6788331.11;3
"3015";350174.62044;6788278.16;1
"3016";350174.86044;6788695.29;1
"3017";350174.93044;6789000.52;34.5
"3018";350175.39044;6788341.79;5
"3019";350175.45045;6787330.31;2
"3020";350176.77044;6788217.86;4
"3021";350176.79044;6789681.02;1
"3022";350176.86044;6789650.82;3
"3023";350176.99044;6789355.78;2
"3024";350177.08044;6788449.67;5
"3025";350177.40044;6789298.56;2
"3026";350177.68044;6789642.66;2
"3027";350179.05044;6788516.82;3
"3028";350180.10045;6786644.49;2
"3029";350180.72044;6788295.48;2
"3030";350180.73045;6787317.3;1
"3031";350181.14044;6789284.4;2
"3032";350182.10044;6789621.81;2
"3033";350182.12044;6789223.57;3
"3034";350182.71044;6789201.1;1
"3035";350182.99044;6788219.13;3
"3036";350183.00044;6791614.15;80.5
"3037";350183.25045;6787309.84;1
"3038";350183.29044;6789215.31;2
"3039";350183.31044;6793095.21;5
"3040";350183.41044;6788262.02;3
"3041";350184.24044;6788561.39;3
"3042";350184.53044;6789694.43;2
"3043";350185.18044;6788452.62;1
"3044";350185.36044;6788269.4;2
"3045";350185.56044;6791483.35;101
"3046";350185.76044;6789372.76;1
"3047";350186.00044;6789664.23;3.5
"3048";350186.77044;6789399.62;2
"3049";350186.77045;6787378.96;2
"3050";350186.85044;6789345.81;2
"3051";350187.48044;6789707.87;1
"3052";350187.92044;6789168.15;3
"3053";350188.28044;6789275.06;2
"3054";350188.76044;6789718.48;1
"3055";350188.89045;6786648.38;2
"3056";350188.99044;6789726.41;3
"3057";350189.15045;6787297.51;1
"3058";350189.22044;6789736.89;1
"3059";350189.54044;6789100.58;2
"3060";350189.73044;6788246.84;3
"3061";350190.94045;6786817.73;2
"3062";350191.03044;6788256.55;2
"3063";350191.96044;6789361.7;1
"3064";350192.00044;6789589.27;2
"3065";350192.16044;6789051.81;5
"3066";350192.56044;6789576.04;1
"3067";350192.70045;6787288.14;1
"3068";350192.93044;6788519.39;2
"3069";350193.40044;6789262.13;3
"3070";350194.10044;6789336.98;3
"3071";350194.35044;6788290.88;1
"3072";350194.80044;6789205.15;5
"3073";350195.02044;6789174.22;1
"3074";350195.13044;6789746.41;1
"3075";350195.20044;6789111.68;3
"3076";350195.60044;6789409.08;2
"3077";350195.96044;6789756.13;5
"3078";350197.51045;6787276.57;1
"3079";350198.18045;6787383.49;2
"3080";350198.57045;6786652.89;1
"3081";350198.64044;6789183.03;4
"3082";350198.94044;6788564.45;1
"3083";350198.98044;6789580;3
"3084";350199.31044;6788348.61;2
"3085";350199.53044;6788228.55;2
"3086";350200.05044;6789158.25;4
"3087";350200.29044;6789079.36;3
"3088";350200.62044;6789627.04;2
"3089";350200.91045;6787375.34;1
"3090";350201.25044;6789255.72;2
"3091";350201.66044;6789327.4;3
"3092";350202.39044;6788334.19;2
"3093";350203.11044;6788284.72;5
"3094";350203.78044;6789778.66;3
"3095";350204.15044;6790785.9;19
"3096";350204.67045;6787384.83;2
"3097";350205.25045;6786843.92;1
"3098";350205.31045;6787362.6;1
"3099";350205.69044;6789120.53;3
"3100";350205.71044;6788228.69;2
"3101";350206.18045;6787256.34;2
"3102";350206.23044;6788378.67;2
"3103";350206.61044;6788363.48;1
"3104";350207.74044;6789049.06;1
"3105";350207.96045;6787355.48;1
"3106";350207.99044;6789571.49;1
"3107";350208.11044;6789147.34;2
"3108";350209.25045;6787378.72;2
"3109";350209.60045;6787249.02;2
"3110";350210.35044;6789249.91;3
"3111";350210.54044;6788315.19;4
"3112";350210.65044;6788695.86;16
"3113";350210.69044;6789349.45;2
"3114";350211.12045;6786799.46;4
"3115";350211.45044;6788395.33;2
"3116";350211.98044;6788559.32;2
"3117";350212.80044;6788421.68;2
"3118";350212.97044;6789320.41;2
"3119";350213.54045;6787342.16;2
"3120";350213.83045;6787238.37;3
"3121";350213.94044;6789136.82;2
